MiniDOT Logger Concatenated Data File
Sensor:             7530-479402
Concatenation Date: 2026Feb10 14:52:20 CST


            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1722434880,           2024-07-31 14:08:00,           2024-07-31 08:08:00,      3.520000,     29.520000,     14.000000,     1228.000000,       14.000000,      322.000000
                1722435480,           2024-07-31 14:18:00,           2024-07-31 08:18:00,      3.520000,     29.544000,     11.600000,     1182.000000,        6.000000,      435.000000
                1722436080,           2024-07-31 14:28:00,           2024-07-31 08:28:00,      3.520000,     29.576000,     12.400000,     1183.000000,      -82.000000,      455.000000
                1722436680,           2024-07-31 14:38:00,           2024-07-31 08:38:00,      3.520000,     29.560000,     11.700000,     1184.000000,      -64.000000,      432.000000
                1722437280,           2024-07-31 14:48:00,           2024-07-31 08:48:00,      3.520000,     29.528000,     10.100000,     1182.000000,      -50.000000,      428.000000
                1722437880,           2024-07-31 14:58:00,           2024-07-31 08:58:00,      3.520000,     29.520000,      8.200000,     1180.000000,      -12.000000,      432.000000
                1722438480,           2024-07-31 15:08:00,           2024-07-31 09:08:00,      3.520000,     29.520000,      7.700000,     1196.000000,      -25.000000,      416.000000
                1722439080,           2024-07-31 15:18:00,           2024-07-31 09:18:00,      3.520000,     29.520000,      6.800000,     1232.000000,      -13.000000,      300.000000
                1722439680,           2024-07-31 15:28:00,           2024-07-31 09:28:00,      3.520000,     29.536000,      5.200000,     1174.000000,      -48.000000,      438.000000
                1722440280,           2024-07-31 15:38:00,           2024-07-31 09:38:00,      3.520000,     29.552000,      4.100000,     1168.000000,      -28.000000,      430.000000
                1722440880,           2024-07-31 15:48:00,           2024-07-31 09:48:00,      3.520000,     29.552000,      3.500000,     1238.000000,        0.000000,      240.000000
                1722441480,           2024-07-31 15:58:00,           2024-07-31 09:58:00,      3.520000,     29.560000,      2.500000,     1200.000000,      -24.000000,      392.000000
                1722442080,           2024-07-31 16:08:00,           2024-07-31 10:08:00,      3.520000,     29.584000,      1.900000,     1176.000000,      -40.000000,      441.000000
                1722442680,           2024-07-31 16:18:00,           2024-07-31 10:18:00,      3.520000,     29.601000,      1.300000,     1168.000000,      -26.000000,      430.000000
                1722443280,           2024-07-31 16:28:00,           2024-07-31 10:28:00,      3.520000,     29.617000,      0.800000,     1228.000000,        8.000000,      284.000000
                1722443880,           2024-07-31 16:38:00,           2024-07-31 10:38:00,      3.520000,     29.633000,      0.400000,     1180.000000,      -40.000000,      428.000000
                1722444480,           2024-07-31 16:48:00,           2024-07-31 10:48:00,      3.520000,     29.641000,      0.100000,     1160.000000,      -40.000000,      444.000000
                1722445080,           2024-07-31 16:58:00,           2024-07-31 10:58:00,      3.520000,     29.674000,     -0.000000,     1150.000000,      -40.000000,      454.000000
                1722445680,           2024-07-31 17:08:00,           2024-07-31 11:08:00,      3.520000,     29.682000,     -0.000000,     1232.000000,      -32.000000,      304.000000
                1722446280,           2024-07-31 17:18:00,           2024-07-31 11:18:00,      3.520000,     29.722000,     -0.000000,     1159.000000,      -45.000000,      460.000000
                1722446880,           2024-07-31 17:28:00,           2024-07-31 11:28:00,      3.520000,     29.738000,     -0.000000,     1235.000000,      -20.000000,      288.000000
                1722447480,           2024-07-31 17:38:00,           2024-07-31 11:38:00,      3.520000,     29.763000,     -0.000000,     1239.000000,      -32.000000,      260.000000
                1722448080,           2024-07-31 17:48:00,           2024-07-31 11:48:00,      3.520000,     29.763000,     -0.000000,     1151.000000,      -40.000000,      467.000000
                1722448680,           2024-07-31 17:58:00,           2024-07-31 11:58:00,      3.520000,     29.787000,     -0.000000,     1232.000000,      -39.000000,      288.000000
                1722449280,           2024-07-31 18:08:00,           2024-07-31 12:08:00,      3.520000,     29.779000,      0.000000,     1160.000000,      -52.000000,      440.000000
                1722449880,           2024-07-31 18:18:00,           2024-07-31 12:18:00,      3.520000,     29.811000,     -0.000000,     1235.000000,      -45.000000,      272.000000
                1722450480,           2024-07-31 18:28:00,           2024-07-31 12:28:00,      3.520000,     29.827000,     -0.100000,     1233.000000,      -56.000000,      307.000000
                1722451080,           2024-07-31 18:38:00,           2024-07-31 12:38:00,      3.520000,     29.827000,     -0.100000,     1232.000000,      -24.000000,      270.000000
                1722451680,           2024-07-31 18:48:00,           2024-07-31 12:48:00,      3.520000,     29.860000,      0.000000,     1233.000000,      -31.000000,      264.000000
                1722452280,           2024-07-31 18:58:00,           2024-07-31 12:58:00,      3.520000,     29.844000,     -0.100000,     1232.000000,      -32.000000,      288.000000
                1722452880,           2024-07-31 19:08:00,           2024-07-31 13:08:00,      3.520000,     29.884000,     -0.000000,     1238.000000,      -32.000000,      264.000000
                1722453480,           2024-07-31 19:18:00,           2024-07-31 13:18:00,      3.520000,     29.892000,      0.000000,     1232.000000,      -24.000000,      304.000000
                1722454080,           2024-07-31 19:28:00,           2024-07-31 13:28:00,      3.520000,     29.916000,     -0.100000,     1230.000000,        7.000000,      280.000000
                1722454680,           2024-07-31 19:38:00,           2024-07-31 13:38:00,      3.520000,     29.941000,     -0.100000,     1231.000000,        0.000000,      284.000000
                1722455280,           2024-07-31 19:48:00,           2024-07-31 13:48:00,      3.520000,     29.981000,      0.000000,     1232.000000,      -29.000000,      296.000000
                1722455880,           2024-07-31 19:58:00,           2024-07-31 13:58:00,      3.520000,     30.005000,      0.000000,     1231.000000,      -12.000000,      304.000000
                1722456480,           2024-07-31 20:08:00,           2024-07-31 14:08:00,      3.520000,     30.038000,      0.100000,     1230.000000,      -32.000000,      296.000000
                1722457080,           2024-07-31 20:18:00,           2024-07-31 14:18:00,      3.520000,     30.070000,     -0.000000,     1231.000000,      -16.000000,      296.000000
                1722457680,           2024-07-31 20:28:00,           2024-07-31 14:28:00,      3.520000,     30.102000,      0.000000,     1228.000000,      -18.000000,      318.000000
                1722458280,           2024-07-31 20:38:00,           2024-07-31 14:38:00,      3.520000,     30.134000,     -0.100000,     1228.000000,      -32.000000,      320.000000
                1722458880,           2024-07-31 20:48:00,           2024-07-31 14:48:00,      3.520000,     30.167000,     -0.100000,     1220.000000,      -16.000000,      360.000000
                1722459480,           2024-07-31 20:58:00,           2024-07-31 14:58:00,      3.520000,     30.199000,     -0.100000,     1216.000000,      -20.000000,      364.000000
                1722460080,           2024-07-31 21:08:00,           2024-07-31 15:08:00,      3.520000,     30.223000,      0.000000,     1223.000000,      -64.000000,      342.000000
                1722460680,           2024-07-31 21:18:00,           2024-07-31 15:18:00,      3.520000,     30.239000,     -0.100000,     1196.000000,      -32.000000,      417.000000
                1722461280,           2024-07-31 21:28:00,           2024-07-31 15:28:00,      3.520000,     30.263000,     -0.000000,     1219.000000,      -12.000000,      352.000000
                1722461880,           2024-07-31 21:38:00,           2024-07-31 15:38:00,      3.520000,     30.263000,     -0.100000,     1209.000000,      -28.000000,      392.000000
                1722462480,           2024-07-31 21:48:00,           2024-07-31 15:48:00,      3.520000,     30.263000,     -0.000000,     1217.000000,      -20.000000,      361.000000
                1722463080,           2024-07-31 21:58:00,           2024-07-31 15:58:00,      3.520000,     30.263000,      0.000000,     1183.000000,      -29.000000,      456.000000
                1722463680,           2024-07-31 22:08:00,           2024-07-31 16:08:00,      3.520000,     30.255000,     -0.200000,     1222.000000,       -8.000000,      352.000000
                1722464280,           2024-07-31 22:18:00,           2024-07-31 16:18:00,      3.520000,     30.263000,      0.100000,     1220.000000,      -24.000000,      356.000000
                1722464880,           2024-07-31 22:28:00,           2024-07-31 16:28:00,      3.520000,     30.263000,     -0.100000,     1190.000000,      -26.000000,      451.000000
                1722465480,           2024-07-31 22:38:00,           2024-07-31 16:38:00,      3.520000,     30.255000,      0.000000,     1224.000000,      -12.000000,      340.000000
                1722466080,           2024-07-31 22:48:00,           2024-07-31 16:48:00,      3.520000,     30.255000,     -0.000000,     1223.000000,      -20.000000,      342.000000
                1722466680,           2024-07-31 22:58:00,           2024-07-31 16:58:00,      3.520000,     30.255000,     -0.000000,     1216.000000,      -10.000000,      387.000000
                1722467280,           2024-07-31 23:08:00,           2024-07-31 17:08:00,      3.520000,     30.247000,     -0.000000,     1203.000000,      -48.000000,      412.000000
                1722467880,           2024-07-31 23:18:00,           2024-07-31 17:18:00,      3.520000,     30.231000,     -0.100000,     1220.000000,        0.000000,      356.000000
                1722468480,           2024-07-31 23:28:00,           2024-07-31 17:28:00,      3.520000,     30.239000,      0.100000,     1219.000000,      -28.000000,      368.000000
                1722469080,           2024-07-31 23:38:00,           2024-07-31 17:38:00,      3.520000,     30.054000,     -0.100000,     1224.000000,       12.000000,      344.000000
                1722469680,           2024-07-31 23:48:00,           2024-07-31 17:48:00,      3.520000,     29.300000,      0.000000,     1196.000000,      -32.000000,      433.000000
                1722470280,           2024-07-31 23:58:00,           2024-07-31 17:58:00,      3.520000,     28.803000,      0.100000,     1235.000000,      -15.000000,      280.000000
                1722470880,           2024-08-01 00:08:00,           2024-07-31 18:08:00,      3.520000,     28.427000,     -0.100000,     1238.000000,      -48.000000,      256.000000
                1722471480,           2024-08-01 00:18:00,           2024-07-31 18:18:00,      3.520000,     28.271000,     -0.100000,     1235.000000,       30.000000,      243.000000
                1722472080,           2024-08-01 00:28:00,           2024-07-31 18:28:00,      3.520000,     28.230000,     -0.000000,     1238.000000,      -24.000000,      248.000000
                1722472680,           2024-08-01 00:38:00,           2024-07-31 18:38:00,      3.520000,     28.214000,     -0.000000,     1235.000000,       -8.000000,      248.000000
                1722473280,           2024-08-01 00:48:00,           2024-07-31 18:48:00,      3.520000,     28.206000,     -0.100000,     1233.000000,        7.000000,      246.000000
                1722473880,           2024-08-01 00:58:00,           2024-07-31 18:58:00,      3.520000,     28.197000,     -0.100000,     1235.000000,        0.000000,      244.000000
                1722474480,           2024-08-01 01:08:00,           2024-07-31 19:08:00,      3.520000,     28.238000,     -0.100000,     1235.000000,       12.000000,      252.000000
                1722475080,           2024-08-01 01:18:00,           2024-07-31 19:18:00,      3.520000,     28.304000,     -0.000000,     1240.000000,      -40.000000,      244.000000
                1722475680,           2024-08-01 01:28:00,           2024-07-31 19:28:00,      3.520000,     28.337000,     -0.100000,     1240.000000,      -32.000000,      240.000000
                1722476280,           2024-08-01 01:38:00,           2024-07-31 19:38:00,      3.520000,     28.386000,     -0.000000,     1239.000000,      -36.000000,      244.000000
                1722476880,           2024-08-01 01:48:00,           2024-07-31 19:48:00,      3.520000,     28.411000,     -0.100000,     1236.000000,      -16.000000,      243.000000
                1722477480,           2024-08-01 01:58:00,           2024-07-31 19:58:00,      3.520000,     28.435000,      0.000000,     1240.000000,      -16.000000,      240.000000
                1722478080,           2024-08-01 02:08:00,           2024-07-31 20:08:00,      3.520000,     28.452000,     -0.100000,     1238.000000,      -40.000000,      248.000000
                1722478680,           2024-08-01 02:18:00,           2024-07-31 20:18:00,      3.520000,     28.509000,     -0.100000,     1238.000000,      -56.000000,      248.000000
                1722479280,           2024-08-01 02:28:00,           2024-07-31 20:28:00,      3.520000,     28.550000,      0.100000,     1235.000000,      -20.000000,      258.000000
                1722479880,           2024-08-01 02:38:00,           2024-07-31 20:38:00,      3.520000,     28.582000,     -0.000000,     1233.000000,        0.000000,      248.000000
                1722480480,           2024-08-01 02:48:00,           2024-07-31 20:48:00,      3.520000,     28.632000,      0.100000,     1235.000000,      -16.000000,      272.000000
                1722481080,           2024-08-01 02:58:00,           2024-07-31 20:58:00,      3.520000,     28.672000,      0.100000,     1238.000000,      -36.000000,      264.000000
                1722481680,           2024-08-01 03:08:00,           2024-07-31 21:08:00,      3.520000,     28.713000,      0.200000,     1239.000000,      -26.000000,      257.000000
                1722482280,           2024-08-01 03:18:00,           2024-07-31 21:18:00,      3.520000,     28.754000,      0.500000,     1238.000000,      -40.000000,      264.000000
                1722482880,           2024-08-01 03:28:00,           2024-07-31 21:28:00,      3.520000,     28.836000,      0.700000,     1235.000000,      -16.000000,      248.000000
                1722483480,           2024-08-01 03:38:00,           2024-07-31 21:38:00,      3.520000,     28.844000,      1.400000,     1235.000000,      -16.000000,      264.000000
                1722484080,           2024-08-01 03:48:00,           2024-07-31 21:48:00,      3.520000,     28.860000,      2.000000,     1235.000000,      -12.000000,      284.000000
                1722484680,           2024-08-01 03:58:00,           2024-07-31 21:58:00,      3.520000,     28.917000,      3.500000,     1236.000000,      -29.000000,      248.000000
                1722485280,           2024-08-01 04:08:00,           2024-07-31 22:08:00,      3.520000,     28.958000,      4.200000,     1236.000000,      -50.000000,      259.000000
                1722485880,           2024-08-01 04:18:00,           2024-07-31 22:18:00,      3.520000,     28.991000,      4.300000,     1233.000000,      -16.000000,      288.000000
                1722486480,           2024-08-01 04:28:00,           2024-07-31 22:28:00,      3.520000,     29.089000,      6.000000,     1235.000000,      -48.000000,      284.000000
                1722487080,           2024-08-01 04:38:00,           2024-07-31 22:38:00,      3.520000,     29.186000,      6.700000,     1233.000000,      -16.000000,      284.000000
                1722487680,           2024-08-01 04:48:00,           2024-07-31 22:48:00,      3.520000,     29.260000,      7.100000,     1235.000000,      -50.000000,      280.000000
                1722488280,           2024-08-01 04:58:00,           2024-07-31 22:58:00,      3.520000,     29.300000,      8.800000,     1235.000000,      -40.000000,      273.000000
                1722488880,           2024-08-01 05:08:00,           2024-07-31 23:08:00,      3.520000,     29.341000,     12.300000,     1235.000000,      -48.000000,      280.000000
                1722489480,           2024-08-01 05:18:00,           2024-07-31 23:18:00,      3.520000,     29.365000,     14.700000,     1231.000000,      -16.000000,      318.000000
                1722490080,           2024-08-01 05:28:00,           2024-07-31 23:28:00,      3.520000,     29.390000,     19.500000,     1235.000000,      -44.000000,      304.000000
                1722490680,           2024-08-01 05:38:00,           2024-07-31 23:38:00,      3.520000,     29.398000,     19.400000,     1228.000000,      -28.000000,      312.000000
                1722491280,           2024-08-01 05:48:00,           2024-07-31 23:48:00,      3.520000,     29.422000,     22.700000,     1187.000000,      -58.000000,      451.000000
                1722491880,           2024-08-01 05:58:00,           2024-07-31 23:58:00,      3.520000,     29.438000,     23.200000,     1232.000000,      -29.000000,      295.000000
                1722492480,           2024-08-01 06:08:00,           2024-08-01 00:08:00,      3.520000,     29.479000,     23.000000,     1230.000000,      -64.000000,      320.000000
                1722493080,           2024-08-01 06:18:00,           2024-08-01 00:18:00,      3.520000,     29.487000,     24.400000,     1200.000000,      -64.000000,      406.000000
                1722493680,           2024-08-01 06:28:00,           2024-08-01 00:28:00,      3.520000,     29.503000,     26.100000,     1183.000000,      -57.000000,      444.000000
                1722494280,           2024-08-01 06:38:00,           2024-08-01 00:38:00,      3.520000,     29.528000,     28.400000,     1200.000000,      -48.000000,      412.000000
                1722494880,           2024-08-01 06:48:00,           2024-08-01 00:48:00,      3.520000,     29.536000,     31.700000,     1228.000000,      -26.000000,      304.000000
                1722495480,           2024-08-01 06:58:00,           2024-08-01 00:58:00,      3.520000,     29.560000,     30.400000,     1200.000000,      -40.000000,      408.000000
                1722496080,           2024-08-01 07:08:00,           2024-08-01 01:08:00,      3.520000,     29.576000,     10.200000,     1198.000000,      -36.000000,      414.000000
                1722496680,           2024-08-01 07:18:00,           2024-08-01 01:18:00,      3.520000,     29.601000,     38.500000,     1184.000000,      -32.000000,      428.000000
                1722497280,           2024-08-01 07:28:00,           2024-08-01 01:28:00,      3.520000,     29.609000,     38.100000,     1183.000000,      -60.000000,      440.000000
                1722497880,           2024-08-01 07:38:00,           2024-08-01 01:38:00,      3.520000,     29.633000,     40.900000,     1180.000000,      -48.000000,      451.000000
                1722498480,           2024-08-01 07:48:00,           2024-08-01 01:48:00,      3.520000,     29.649000,     40.000000,     1171.000000,      -64.000000,      472.000000
                1722499080,           2024-08-01 07:58:00,           2024-08-01 01:58:00,      3.520000,     29.682000,     38.800000,     1177.000000,      -76.000000,      444.000000
                1722499680,           2024-08-01 08:08:00,           2024-08-01 02:08:00,      3.520000,     29.690000,     42.600000,     1151.000000,      -72.000000,      448.000000
                1722500280,           2024-08-01 08:18:00,           2024-08-01 02:18:00,      3.520000,     29.706000,     40.400000,     1137.000000,      -40.000000,      454.000000
                1722500880,           2024-08-01 08:28:00,           2024-08-01 02:28:00,      3.520000,     29.722000,     41.900000,     1172.000000,      -58.000000,      446.000000
                1722501480,           2024-08-01 08:38:00,           2024-08-01 02:38:00,      3.520000,     29.730000,     40.400000,     1172.000000,      -40.000000,      456.000000
                1722502080,           2024-08-01 08:48:00,           2024-08-01 02:48:00,      3.520000,     29.747000,     42.900000,     1166.000000,      -58.000000,      472.000000
                1722502680,           2024-08-01 08:58:00,           2024-08-01 02:58:00,      3.520000,     29.779000,     41.300000,     1171.000000,      -36.000000,      456.000000
                1722503280,           2024-08-01 09:08:00,           2024-08-01 03:08:00,      3.520000,     29.795000,     44.800000,     1236.000000,      -50.000000,      276.000000
                1722503880,           2024-08-01 09:18:00,           2024-08-01 03:18:00,      3.520000,     29.819000,     41.400000,     1174.000000,      -42.000000,      480.000000
                1722504480,           2024-08-01 09:28:00,           2024-08-01 03:28:00,      3.520000,     29.836000,     40.400000,     1151.000000,      -61.000000,      478.000000
                1722505080,           2024-08-01 09:38:00,           2024-08-01 03:38:00,      3.520000,     29.827000,     38.200000,     1232.000000,      -13.000000,      288.000000
                1722505680,           2024-08-01 09:48:00,           2024-08-01 03:48:00,      3.520000,     29.819000,     35.700000,     1235.000000,      -24.000000,      262.000000
                1722506280,           2024-08-01 09:58:00,           2024-08-01 03:58:00,      3.520000,     29.811000,     31.900000,     1153.000000,      -39.000000,      451.000000
                1722506880,           2024-08-01 10:08:00,           2024-08-01 04:08:00,      3.520000,     29.795000,     33.800000,     1180.000000,      -79.000000,      449.000000
                1722507480,           2024-08-01 10:18:00,           2024-08-01 04:18:00,      3.520000,     29.787000,     33.900000,     1159.000000,      -80.000000,      464.000000
                1722508080,           2024-08-01 10:28:00,           2024-08-01 04:28:00,      3.520000,     29.819000,     33.500000,     1174.000000,      -68.000000,      460.000000
                1722508680,           2024-08-01 10:38:00,           2024-08-01 04:38:00,      3.520000,     29.836000,     29.700000,     1166.000000,      -47.000000,      441.000000
                1722509280,           2024-08-01 10:48:00,           2024-08-01 04:48:00,      3.520000,     29.860000,     28.500000,     1236.000000,        0.000000,      262.000000
                1722509880,           2024-08-01 10:58:00,           2024-08-01 04:58:00,      3.520000,     29.868000,     29.200000,     1160.000000,      -80.000000,      463.000000
                1722510480,           2024-08-01 11:08:00,           2024-08-01 05:08:00,      3.520000,     29.884000,     27.700000,     1132.000000,      -36.000000,      451.000000
                1722511080,           2024-08-01 11:18:00,           2024-08-01 05:18:00,      3.520000,     29.892000,     26.500000,     1238.000000,      -28.000000,      264.000000
                1722511680,           2024-08-01 11:28:00,           2024-08-01 05:28:00,      3.520000,     29.900000,     25.000000,     1235.000000,      -26.000000,      275.000000
                1722512280,           2024-08-01 11:38:00,           2024-08-01 05:38:00,      3.520000,     29.925000,     23.900000,     1171.000000,      -36.000000,      456.000000
                1722512880,           2024-08-01 11:48:00,           2024-08-01 05:48:00,      3.520000,     29.941000,     23.200000,     1235.000000,      -29.000000,      270.000000
                1722513480,           2024-08-01 11:58:00,           2024-08-01 05:58:00,      3.520000,     29.973000,     22.700000,     1232.000000,      -29.000000,      307.000000
                1722514080,           2024-08-01 12:08:00,           2024-08-01 06:08:00,      3.520000,     29.997000,     22.900000,     1232.000000,      -56.000000,      304.000000
                1722514680,           2024-08-01 12:18:00,           2024-08-01 06:18:00,      3.520000,     30.021000,     23.300000,     1233.000000,      -52.000000,      291.000000
                1722515280,           2024-08-01 12:28:00,           2024-08-01 06:28:00,      3.520000,     30.030000,     21.000000,     1238.000000,      -46.000000,      280.000000
                1722515880,           2024-08-01 12:38:00,           2024-08-01 06:38:00,      3.520000,     30.038000,     20.300000,     1233.000000,      -32.000000,      312.000000
                1722516480,           2024-08-01 12:48:00,           2024-08-01 06:48:00,      3.520000,     30.038000,     17.400000,     1233.000000,        8.000000,      280.000000
                1722517080,           2024-08-01 12:58:00,           2024-08-01 06:58:00,      3.520000,     30.062000,     18.100000,     1233.000000,      -13.000000,      288.000000
                1722517680,           2024-08-01 13:08:00,           2024-08-01 07:08:00,      3.520000,     30.062000,     16.700000,     1231.000000,      -24.000000,      300.000000
                1722518280,           2024-08-01 13:18:00,           2024-08-01 07:18:00,      3.520000,     30.078000,     15.700000,     1235.000000,      -20.000000,      294.000000
                1722518880,           2024-08-01 13:28:00,           2024-08-01 07:28:00,      3.520000,     30.013000,     13.300000,     1231.000000,       16.000000,      276.000000
                1722519480,           2024-08-01 13:38:00,           2024-08-01 07:38:00,      3.520000,     29.868000,     12.800000,     1148.000000,      -18.000000,      440.000000
                1722520080,           2024-08-01 13:48:00,           2024-08-01 07:48:00,      3.520000,     29.690000,     11.100000,     1177.000000,      -40.000000,      448.000000
                1722520680,           2024-08-01 13:58:00,           2024-08-01 07:58:00,      3.520000,     29.601000,     10.100000,     1180.000000,      -26.000000,      449.000000
                1722521280,           2024-08-01 14:08:00,           2024-08-01 08:08:00,      3.520000,     29.568000,     10.500000,     1185.000000,      -45.000000,      438.000000
                1722521880,           2024-08-01 14:18:00,           2024-08-01 08:18:00,      3.520000,     29.560000,      9.500000,     1180.000000,      -64.000000,      457.000000
                1722522480,           2024-08-01 14:28:00,           2024-08-01 08:28:00,      3.520000,     29.568000,      7.800000,     1176.000000,      -32.000000,      448.000000
                1722523080,           2024-08-01 14:38:00,           2024-08-01 08:38:00,      3.520000,     29.560000,      7.400000,     1228.000000,       -8.000000,      323.000000
                1722523680,           2024-08-01 14:48:00,           2024-08-01 08:48:00,      3.520000,     29.584000,      6.900000,     1183.000000,      -48.000000,      438.000000
                1722524280,           2024-08-01 14:58:00,           2024-08-01 08:58:00,      3.520000,     29.601000,      6.200000,     1180.000000,      -47.000000,      463.000000
                1722524880,           2024-08-01 15:08:00,           2024-08-01 09:08:00,      3.520000,     29.625000,      5.200000,     1172.000000,      -26.000000,      480.000000
                1722525480,           2024-08-01 15:18:00,           2024-08-01 09:18:00,      3.520000,     29.641000,      4.500000,     1175.000000,      -36.000000,      472.000000
                1722526080,           2024-08-01 15:28:00,           2024-08-01 09:28:00,      3.520000,     29.657000,      3.700000,     1169.000000,      -56.000000,      480.000000
                1722526680,           2024-08-01 15:38:00,           2024-08-01 09:38:00,      3.520000,     29.674000,      3.000000,     1152.000000,      -31.000000,      467.000000
                1722527280,           2024-08-01 15:48:00,           2024-08-01 09:48:00,      3.520000,     29.674000,      2.600000,     1176.000000,      -20.000000,      470.000000
                1722527880,           2024-08-01 15:58:00,           2024-08-01 09:58:00,      3.520000,     29.682000,      2.000000,     1168.000000,      -50.000000,      460.000000
                1722528480,           2024-08-01 16:08:00,           2024-08-01 10:08:00,      3.520000,     29.698000,      1.500000,     1161.000000,      -28.000000,      455.000000
                1722529080,           2024-08-01 16:18:00,           2024-08-01 10:18:00,      3.520000,     29.714000,      1.300000,     1139.000000,      -80.000000,      470.000000
                1722529680,           2024-08-01 16:28:00,           2024-08-01 10:28:00,      3.520000,     29.738000,      0.700000,     1180.000000,      -42.000000,      456.000000
                1722530280,           2024-08-01 16:38:00,           2024-08-01 10:38:00,      3.520000,     29.755000,      0.300000,     1176.000000,      -36.000000,      448.000000
                1722530880,           2024-08-01 16:48:00,           2024-08-01 10:48:00,      3.520000,     29.771000,      0.200000,     1151.000000,      -40.000000,      481.000000
                1722531480,           2024-08-01 16:58:00,           2024-08-01 10:58:00,      3.520000,     29.787000,      0.000000,     1232.000000,      -16.000000,      300.000000
                1722532080,           2024-08-01 17:08:00,           2024-08-01 11:08:00,      3.520000,     29.795000,      0.100000,     1232.000000,      -26.000000,      294.000000
                1722532680,           2024-08-01 17:18:00,           2024-08-01 11:18:00,      3.520000,     29.803000,      0.000000,     1235.000000,      -40.000000,      280.000000
                1722533280,           2024-08-01 17:28:00,           2024-08-01 11:28:00,      3.520000,     29.795000,     -0.100000,     1231.000000,      -13.000000,      296.000000
                1722533880,           2024-08-01 17:38:00,           2024-08-01 11:38:00,      3.520000,     29.795000,     -0.000000,     1231.000000,       24.000000,      307.000000
                1722534480,           2024-08-01 17:48:00,           2024-08-01 11:48:00,      3.520000,     29.787000,     -0.000000,     1238.000000,      -16.000000,      262.000000
                1722535080,           2024-08-01 17:58:00,           2024-08-01 11:58:00,      3.520000,     29.787000,      0.000000,     1235.000000,      -29.000000,      280.000000
                1722535680,           2024-08-01 18:08:00,           2024-08-01 12:08:00,      3.520000,     29.787000,     -0.100000,     1232.000000,      -30.000000,      306.000000
                1722536280,           2024-08-01 18:18:00,           2024-08-01 12:18:00,      3.520000,     29.779000,     -0.100000,     1240.000000,       -2.000000,      253.000000
                1722536880,           2024-08-01 18:28:00,           2024-08-01 12:28:00,      3.520000,     29.787000,     -0.100000,     1232.000000,      -50.000000,      294.000000
                1722537480,           2024-08-01 18:38:00,           2024-08-01 12:38:00,      3.520000,     29.771000,     -0.000000,     1233.000000,      -31.000000,      304.000000
                1722538080,           2024-08-01 18:48:00,           2024-08-01 12:48:00,      3.520000,     29.787000,      0.000000,     1136.000000,      -64.000000,      448.000000
                1722538680,           2024-08-01 18:58:00,           2024-08-01 12:58:00,      3.520000,     29.795000,      0.100000,     1230.000000,        0.000000,      297.000000
                1722539280,           2024-08-01 19:08:00,           2024-08-01 13:08:00,      3.520000,     29.787000,      0.000000,     1139.000000,      -48.000000,      472.000000
                1722539880,           2024-08-01 19:18:00,           2024-08-01 13:18:00,      3.520000,     29.787000,     -0.100000,     1235.000000,        3.000000,      243.000000
                1722540480,           2024-08-01 19:28:00,           2024-08-01 13:28:00,      3.520000,     29.795000,      0.000000,     1235.000000,      -36.000000,      260.000000
                1722541080,           2024-08-01 19:38:00,           2024-08-01 13:38:00,      3.520000,     29.795000,     -0.100000,     1235.000000,      -24.000000,      276.000000
                1722541680,           2024-08-01 19:48:00,           2024-08-01 13:48:00,      3.520000,     29.795000,      0.100000,     1164.000000,      -47.000000,      448.000000
                1722542280,           2024-08-01 19:58:00,           2024-08-01 13:58:00,      3.520000,     29.795000,     -0.100000,     1231.000000,        3.000000,      304.000000
                1722542880,           2024-08-01 20:08:00,           2024-08-01 14:08:00,      3.520000,     29.803000,     -0.100000,     1136.000000,      -52.000000,      454.000000
                1722543480,           2024-08-01 20:18:00,           2024-08-01 14:18:00,      3.520000,     29.803000,      0.000000,     1235.000000,       -8.000000,      272.000000
                1722544080,           2024-08-01 20:28:00,           2024-08-01 14:28:00,      3.520000,     29.803000,     -0.100000,     1235.000000,        0.000000,      270.000000
                1722544680,           2024-08-01 20:38:00,           2024-08-01 14:38:00,      3.520000,     29.803000,     -0.100000,     1238.000000,      -16.000000,      268.000000
                1722545280,           2024-08-01 20:48:00,           2024-08-01 14:48:00,      3.520000,     29.803000,     -0.100000,     1235.000000,      -25.000000,      264.000000
                1722545880,           2024-08-01 20:58:00,           2024-08-01 14:58:00,      3.520000,     29.803000,      0.000000,     1232.000000,      -26.000000,      288.000000
                1722546480,           2024-08-01 21:08:00,           2024-08-01 15:08:00,      3.520000,     29.811000,      0.100000,     1238.000000,      -32.000000,      260.000000
                1722547080,           2024-08-01 21:18:00,           2024-08-01 15:18:00,      3.520000,     29.803000,     -0.000000,     1231.000000,      -31.000000,      280.000000
                1722547680,           2024-08-01 21:28:00,           2024-08-01 15:28:00,      3.520000,     29.803000,      0.000000,     1232.000000,      -16.000000,      292.000000
                1722548280,           2024-08-01 21:38:00,           2024-08-01 15:38:00,      3.520000,     29.755000,     -0.000000,     1232.000000,        6.000000,      274.000000
                1722548880,           2024-08-01 21:48:00,           2024-08-01 15:48:00,      3.520000,     29.552000,     -0.100000,     1232.000000,      -32.000000,      288.000000
